customerid,firstname,lastname,address1,address2,city,state,zip,country,region,email,phone,creditcardtype,creditcard,creditcardexpiration,username,password,age,income,gender
9320,QCWGNR,FOSKEMQXBS,1766266174 Dell Way,,SXTNIGR,OR,28522,US,1,FOSKEMQXBS@dell.com,1766266174,3,4833266583271325,2012/10,user9320,password,24,60000,M
9321,YSJPYX,IIBUZZWRRU,3736301547 Dell Way,,KFCRWVW,WV,44256,US,1,IIBUZZWRRU@dell.com,3736301547,4,2374892231542617,2009/03,user9321,password,18,40000,M
9322,JYXHGF,JBEIYVASGF,2490784909 Dell Way,,UYCQVBA,CT,86549,US,1,JBEIYVASGF@dell.com,2490784909,3,1808914638590067,2008/11,user9322,password,21,60000,M
9323,YVBDEC,INBENTLTOJ,8832661167 Dell Way,,WEEYFIU,LA,83881,US,1,INBENTLTOJ@dell.com,8832661167,3,6932560064829887,2012/01,user9323,password,49,100000,M
9324,MZBPIP,QMDJXWYHTD,3435338803 Dell Way,,MRIULRP,IN,30382,US,1,QMDJXWYHTD@dell.com,3435338803,2,3757888439111412,2011/01,user9324,password,33,20000,F
9325,HTJWJW,ZTUWRBPUOG,4037736666 Dell Way,,DISUYAA,GA,31474,US,1,ZTUWRBPUOG@dell.com,4037736666,5,3860514986328781,2010/02,user9325,password,46,100000,M
9326,USGQRA,KNRMDMAJPI,6718792155 Dell Way,,BKHCLMI,RI,47303,US,1,KNRMDMAJPI@dell.com,6718792155,2,5686145146377385,2008/02,user9326,password,46,80000,M
9327,QLNRVB,IHEVIOLQQV,4247360676 Dell Way,,YSHLABV,NV,44178,US,1,IHEVIOLQQV@dell.com,4247360676,4,5767511943355203,2011/06,user9327,password,45,40000,M
9328,XBSYKA,CGIRRZHNXZ,7821669756 Dell Way,,UJZWEQF,NC,39000,US,1,CGIRRZHNXZ@dell.com,7821669756,2,8112249145749957,2008/09,user9328,password,67,20000,M
9329,KYELBK,UTBTAORAJA,7813438350 Dell Way,,ZFFQLTZ,FL,16138,US,1,UTBTAORAJA@dell.com,7813438350,2,7916576097253711,2010/05,user9329,password,56,100000,F
9330,RHJBBD,DVDSNDBODG,4384745714 Dell Way,,UUSOTXP,MS,29887,US,1,DVDSNDBODG@dell.com,4384745714,5,6082781712058932,2012/10,user9330,password,81,60000,F
9331,GRDJUZ,NMMQOBUVVO,2799265658 Dell Way,,NJHKZUQ,KY,76582,US,1,NMMQOBUVVO@dell.com,2799265658,2,5801000781357289,2008/10,user9331,password,62,40000,F
9332,TRHTET,GVHHPDCDQL,5545256472 Dell Way,,LBLGRTZ,VA,10946,US,1,GVHHPDCDQL@dell.com,5545256472,5,8530123014934362,2008/04,user9332,password,41,100000,M
9333,PQDJWY,RDOUGRKSDM,7750843751 Dell Way,,DJEXIBX,TN,99940,US,1,RDOUGRKSDM@dell.com,7750843751,5,3450879564043134,2008/11,user9333,password,34,80000,F
9334,JAIIRM,WLSOWKRIOA,8206609740 Dell Way,,MLJNJEN,CT,21355,US,1,WLSOWKRIOA@dell.com,8206609740,1,9635967398993672,2008/11,user9334,password,48,40000,M
9335,TSNFOZ,XDVIUEXVRJ,4779079741 Dell Way,,EESISWL,MT,13531,US,1,XDVIUEXVRJ@dell.com,4779079741,3,9032233414240182,2012/12,user9335,password,73,60000,M
9336,HUFGRI,CACHXYYGCD,7923515022 Dell Way,,ZKVVWJW,IN,90143,US,1,CACHXYYGCD@dell.com,7923515022,1,8393343535717578,2010/09,user9336,password,51,100000,F
9337,RCEZEF,CMCAKJCNJN,4751931335 Dell Way,,JFKSCSP,TX,85492,US,1,CMCAKJCNJN@dell.com,4751931335,2,5924536090809852,2012/03,user9337,password,20,60000,F
9338,FNMKQY,NRIXUWGIFM,8273764027 Dell Way,,SXOKNKG,WA,81084,US,1,NRIXUWGIFM@dell.com,8273764027,5,9865240605548024,2012/05,user9338,password,37,20000,M
9339,SLNRYE,AVZWCHBPZZ,3859819300 Dell Way,,DKNORLI,MS,32896,US,1,AVZWCHBPZZ@dell.com,3859819300,2,6442741454113275,2010/05,user9339,password,53,40000,M
9340,AZTFZP,EVSLXHLXLW,7562734775 Dell Way,,LZOWHBD,NJ,43990,US,1,EVSLXHLXLW@dell.com,7562734775,2,7743327020201833,2009/07,user9340,password,59,40000,F
9341,ILMYPH,RBFYNDKJOJ,1962217799 Dell Way,,YKRZOHJ,IL,54136,US,1,RBFYNDKJOJ@dell.com,1962217799,3,1035240655764937,2011/09,user9341,password,53,100000,F
9342,YYTGPU,MOHPYRDHPO,7639748104 Dell Way,,YPDGYKT,AR,89681,US,1,MOHPYRDHPO@dell.com,7639748104,4,6441731434781105,2009/09,user9342,password,72,20000,M
9343,MLGHXU,PNTGRAWGZL,3198450599 Dell Way,,JFJTYLQ,OH,22672,US,1,PNTGRAWGZL@dell.com,3198450599,5,8687631548382343,2012/02,user9343,password,54,60000,M
9344,TUMOJZ,HPRHMXHXGN,7311330390 Dell Way,,HAMSREW,VT,17821,US,1,HPRHMXHXGN@dell.com,7311330390,5,2787387064658105,2009/05,user9344,password,73,100000,F
9345,FNNFUD,WCPUJNBWUB,8034688214 Dell Way,,IMSMIQP,AR,57496,US,1,WCPUJNBWUB@dell.com,8034688214,2,9234980889596046,2010/03,user9345,password,23,80000,M
9346,PZMTWO,IQYVSUQTDD,6051734782 Dell Way,,MQLDFMQ,WY,76854,US,1,IQYVSUQTDD@dell.com,6051734782,3,9501621307805180,2011/04,user9346,password,65,40000,F
9347,DZDSIU,QDMKUGOXSE,5826352689 Dell Way,,JVJWMJP,AR,90819,US,1,QDMKUGOXSE@dell.com,5826352689,4,2693684034049511,2008/12,user9347,password,51,40000,M
9348,PAFJQJ,WBECPBVTKR,6336536228 Dell Way,,DGDNVFK,MA,90257,US,1,WBECPBVTKR@dell.com,6336536228,3,8429627030156554,2008/11,user9348,password,71,80000,M
9349,YANIWO,MYDOUXYLAE,5437410346 Dell Way,,ONAUYKR,NC,97633,US,1,MYDOUXYLAE@dell.com,5437410346,3,8660450075753034,2009/03,user9349,password,71,20000,F
9350,GNDUAC,YOWVMHWRWK,9588125612 Dell Way,,SQIDIWC,SC,51433,US,1,YOWVMHWRWK@dell.com,9588125612,1,7261874596588314,2011/03,user9350,password,87,100000,M
9351,CTTERI,BNVIJMFUFV,2302865594 Dell Way,,DIDZLYL,MD,99046,US,1,BNVIJMFUFV@dell.com,2302865594,1,2905266353860497,2008/01,user9351,password,87,20000,M
9352,SJLAKZ,VTIIYDOUGX,1726101477 Dell Way,,YFIWRTW,SD,84857,US,1,VTIIYDOUGX@dell.com,1726101477,5,8759682027623058,2008/02,user9352,password,64,80000,F
9353,CUWBQP,KZNNNHTLFZ,2849257336 Dell Way,,UCRNZMI,AR,45620,US,1,KZNNNHTLFZ@dell.com,2849257336,1,5490488911978901,2012/11,user9353,password,88,100000,M
9354,VZHLJG,YXUGRFMQZO,7112524781 Dell Way,,HNOUWPE,AZ,71486,US,1,YXUGRFMQZO@dell.com,7112524781,5,5795915371738375,2011/10,user9354,password,30,60000,M
9355,MXFSWC,NCTTOKTDSG,5499071913 Dell Way,,RNDHREZ,LA,17197,US,1,NCTTOKTDSG@dell.com,5499071913,1,9156291347928346,2011/06,user9355,password,70,20000,F
9356,XWFAKI,TEXEXBXETK,5219292254 Dell Way,,HACMZLO,MS,50047,US,1,TEXEXBXETK@dell.com,5219292254,1,9290940771810712,2008/04,user9356,password,39,20000,F
9357,NCPWWT,TBQUYVOIDO,2997701994 Dell Way,,KPOWEBH,NM,30738,US,1,TBQUYVOIDO@dell.com,2997701994,5,5878912717103959,2010/12,user9357,password,70,20000,F
9358,HXWBQY,SLWNAFROPH,9774205300 Dell Way,,DMLFUCL,WY,93458,US,1,SLWNAFROPH@dell.com,9774205300,3,8644808702636511,2011/07,user9358,password,81,20000,F
9359,TBCRTO,OGOTXDJFGV,5653827536 Dell Way,,QMPTXPR,UT,18774,US,1,OGOTXDJFGV@dell.com,5653827536,3,6833513315301389,2009/07,user9359,password,24,20000,M
9360,EVJSJQ,GCOJLTQHJC,2808988461 Dell Way,,WDZLUWO,IN,49522,US,1,GCOJLTQHJC@dell.com,2808988461,4,1115870079956948,2009/10,user9360,password,64,60000,M
9361,ZEAQLC,EVOXMVHPRK,9086671109 Dell Way,,ODFLSNX,VA,28927,US,1,EVOXMVHPRK@dell.com,9086671109,1,1377079343423247,2010/08,user9361,password,68,60000,M
9362,RDHUID,IFPENEVYTZ,9096014341 Dell Way,,DFRQCPW,WY,79631,US,1,IFPENEVYTZ@dell.com,9096014341,3,4901236563455314,2010/01,user9362,password,38,40000,F
9363,PBNSKT,IOGNKEHKHM,8755609696 Dell Way,,BYPRUPL,OH,20730,US,1,IOGNKEHKHM@dell.com,8755609696,2,2561969931703061,2008/07,user9363,password,45,80000,M
9364,XLAQUP,WIZAPJICLH,6169160916 Dell Way,,RCBHNUK,MA,16322,US,1,WIZAPJICLH@dell.com,6169160916,3,6741188001353294,2012/04,user9364,password,37,100000,M
9365,HLMWIU,WIKFRMRYET,5594619834 Dell Way,,AMGUWQW,MI,24595,US,1,WIKFRMRYET@dell.com,5594619834,2,4757730062119663,2011/03,user9365,password,27,20000,M
9366,QYALVJ,VBAISZNLZZ,9269377944 Dell Way,,SUWIRIN,DE,73476,US,1,VBAISZNLZZ@dell.com,9269377944,5,9412972166668624,2008/01,user9366,password,63,80000,M
9367,QCVZYW,ZHOYUZYURT,6535419943 Dell Way,,RAKZNOR,MI,57534,US,1,ZHOYUZYURT@dell.com,6535419943,3,6052533766254783,2009/02,user9367,password,58,100000,F
9368,JVFFVM,TTHTSCLLTM,5578168409 Dell Way,,VSZKKLY,AL,94258,US,1,TTHTSCLLTM@dell.com,5578168409,2,1916729776654392,2008/02,user9368,password,45,60000,M
9369,PQTCKN,JEFMPRFBNY,5880635273 Dell Way,,BYJNXKL,MD,68319,US,1,JEFMPRFBNY@dell.com,5880635273,3,7874448777642102,2012/11,user9369,password,69,60000,M
9370,LPYZYC,FKSWQTKPVI,7730709921 Dell Way,,YIFIUQZ,KS,17688,US,1,FKSWQTKPVI@dell.com,7730709921,2,9752405227161944,2010/09,user9370,password,54,100000,F
9371,LWGOCR,GZIAJXVSWE,6584441462 Dell Way,,YEYOEGQ,VT,53355,US,1,GZIAJXVSWE@dell.com,6584441462,2,2910278115887195,2008/04,user9371,password,56,60000,F
9372,UCGLJF,UJORFHNJFS,3222552603 Dell Way,,HUWOKUA,AR,24317,US,1,UJORFHNJFS@dell.com,3222552603,1,4897195216268301,2011/09,user9372,password,60,60000,M
9373,VAFAUO,PLTWZDCRKW,9519665579 Dell Way,,OZHJAIN,IA,53202,US,1,PLTWZDCRKW@dell.com,9519665579,1,2922019029036164,2010/07,user9373,password,22,40000,M
9374,GKJVZV,OWVRYMCUBB,1561147072 Dell Way,,BKBJYIW,UT,41130,US,1,OWVRYMCUBB@dell.com,1561147072,3,9262867167126388,2008/10,user9374,password,54,40000,F
9375,WEDSTZ,NLXAOSBPTM,3477449493 Dell Way,,RDKAZHJ,AL,73962,US,1,NLXAOSBPTM@dell.com,3477449493,1,5329434913117439,2011/07,user9375,password,64,80000,M
9376,UJMTWX,RWLKYBDLTG,4267243535 Dell Way,,WTGEDHW,MD,48914,US,1,RWLKYBDLTG@dell.com,4267243535,1,9674012773670256,2008/10,user9376,password,67,80000,F
9377,EOBCGY,OQXPTIJAFD,9531933710 Dell Way,,HJGOGRZ,NJ,85034,US,1,OQXPTIJAFD@dell.com,9531933710,4,6958695731591434,2011/05,user9377,password,79,80000,M
9378,XWEVKU,SAOBKPGNWQ,9363229456 Dell Way,,ULXLKNG,LA,22930,US,1,SAOBKPGNWQ@dell.com,9363229456,5,5933850199915469,2011/10,user9378,password,54,80000,M
9379,RMCMFC,BGMRNAODUZ,3208560805 Dell Way,,AFKOMUS,ME,79907,US,1,BGMRNAODUZ@dell.com,3208560805,1,6133584112860263,2011/11,user9379,password,35,60000,F
9380,IXOLZU,XRIYFLSFMY,7722148092 Dell Way,,QBLKTWE,WY,14310,US,1,XRIYFLSFMY@dell.com,7722148092,4,9177386875730008,2012/02,user9380,password,37,40000,F
9381,VSBQQT,YOYKHEWGUY,5358517552 Dell Way,,RERNJQO,CO,44402,US,1,YOYKHEWGUY@dell.com,5358517552,1,5887196920812131,2011/05,user9381,password,63,60000,F
9382,SEULDJ,KNQOKXJIOO,6137055306 Dell Way,,ZCXQRAA,DC,20905,US,1,KNQOKXJIOO@dell.com,6137055306,5,5728244369849563,2008/06,user9382,password,66,100000,M
9383,LIUUSH,LHSIQAXEAZ,7796061525 Dell Way,,CRQCRUF,ID,72965,US,1,LHSIQAXEAZ@dell.com,7796061525,3,2425289405044168,2010/05,user9383,password,76,100000,M
9384,PQKWCS,OKIPINPHPG,6579501780 Dell Way,,YSYTYFM,OH,70356,US,1,OKIPINPHPG@dell.com,6579501780,1,1227651957888156,2010/12,user9384,password,70,20000,M
9385,DWSVLD,EALRQTHXSZ,7725099989 Dell Way,,VLXBXPS,NC,74462,US,1,EALRQTHXSZ@dell.com,7725099989,5,7077780124731363,2010/12,user9385,password,38,60000,M
9386,ZKHCOH,NGXGNUZMQL,4650124086 Dell Way,,KRJAKXS,DE,87048,US,1,NGXGNUZMQL@dell.com,4650124086,4,8421931914985181,2011/03,user9386,password,66,80000,M
9387,YTEGHK,DOYYNKPYVH,8613987220 Dell Way,,HVSEOWA,WV,53002,US,1,DOYYNKPYVH@dell.com,8613987220,4,7155529761686922,2010/04,user9387,password,39,60000,F
9388,MRIXVW,VUKGJIBRPX,4341776453 Dell Way,,JTMFULR,NJ,19849,US,1,VUKGJIBRPX@dell.com,4341776453,1,4841915437486023,2011/07,user9388,password,54,20000,F
9389,VBCSXW,CDGKFXADGT,6298375363 Dell Way,,PMNBEEE,MT,36058,US,1,CDGKFXADGT@dell.com,6298375363,1,8836387522518636,2008/05,user9389,password,27,100000,F
9390,FQHCTL,JDQGDTNXJZ,7850487531 Dell Way,,LKDPORX,DE,86819,US,1,JDQGDTNXJZ@dell.com,7850487531,2,2808076987974346,2012/02,user9390,password,61,20000,M
9391,XFNIOR,YVVSITCIEM,2479755774 Dell Way,,LUBCRGZ,MI,53167,US,1,YVVSITCIEM@dell.com,2479755774,2,6793357549235225,2011/06,user9391,password,50,80000,M
9392,ZZGQYB,MQKFSTKFEE,6715414830 Dell Way,,HHVNGHZ,ME,63708,US,1,MQKFSTKFEE@dell.com,6715414830,1,1401218901854008,2008/11,user9392,password,70,20000,M
9393,YRTAEK,LJCETIJYPR,7062213547 Dell Way,,TDXACIQ,OR,58183,US,1,LJCETIJYPR@dell.com,7062213547,5,4445939235854894,2009/11,user9393,password,32,40000,M
9394,YJSJVC,LAVUJTKBNN,3047245613 Dell Way,,ZOPIEJV,TX,25203,US,1,LAVUJTKBNN@dell.com,3047245613,2,1275974966585636,2010/08,user9394,password,60,40000,M
9395,HTVJEV,FZFZJGNWFB,1236538791 Dell Way,,MNGVJCZ,NH,42602,US,1,FZFZJGNWFB@dell.com,1236538791,1,9652537034358830,2011/05,user9395,password,86,100000,F
9396,THIPNI,UMRBZNGBAU,7734254150 Dell Way,,IVDLVTU,TX,78628,US,1,UMRBZNGBAU@dell.com,7734254150,3,2564021293539554,2011/05,user9396,password,41,60000,M
9397,QAEYVQ,QWQEDSEXAA,7382682384 Dell Way,,ALVUFSN,WV,24882,US,1,QWQEDSEXAA@dell.com,7382682384,4,5834808647166938,2008/02,user9397,password,32,80000,F
9398,JQZZGV,QLYIPWIPXU,8601359657 Dell Way,,LRADFZH,VT,67079,US,1,QLYIPWIPXU@dell.com,8601359657,5,7717710570432246,2008/08,user9398,password,83,40000,F
9399,WKNSAY,RJNNSDKMOB,8568626703 Dell Way,,MSGLAEC,TX,17971,US,1,RJNNSDKMOB@dell.com,8568626703,5,7251106424257160,2011/04,user9399,password,86,60000,M
9400,LHSJZB,WMTZWGOYTH,2133145893 Dell Way,,EFHIHDL,DC,14175,US,1,WMTZWGOYTH@dell.com,2133145893,5,4013440911192447,2008/06,user9400,password,18,60000,M
9401,SWTUSF,OSCUHAOOFT,4473061050 Dell Way,,WOBAZEB,CO,15004,US,1,OSCUHAOOFT@dell.com,4473061050,1,5753537571523339,2009/08,user9401,password,40,20000,M
9402,BXGGLZ,IGGJUVONRC,3981946450 Dell Way,,ORCTTEU,CT,41011,US,1,IGGJUVONRC@dell.com,3981946450,3,1004382964223623,2011/08,user9402,password,55,80000,M
9403,TYYSHE,ZQZUFMMHBE,9222537195 Dell Way,,KUXOPBX,WA,61336,US,1,ZQZUFMMHBE@dell.com,9222537195,3,2854875642806291,2010/03,user9403,password,71,20000,F
9404,RWLWWC,VRHIDPJIZE,1662884656 Dell Way,,GOUHMSW,MA,34468,US,1,VRHIDPJIZE@dell.com,1662884656,5,5655446057207883,2012/12,user9404,password,68,60000,M
9405,EJSGFJ,ONNDXWDBCR,4064695565 Dell Way,,WKDOHNV,KY,38284,US,1,ONNDXWDBCR@dell.com,4064695565,1,3557531805243343,2008/08,user9405,password,28,20000,F
9406,WLFFZT,TDQPGSSXOD,2475952553 Dell Way,,BCKOYTW,IL,92027,US,1,TDQPGSSXOD@dell.com,2475952553,2,5982283485122026,2009/07,user9406,password,58,20000,M
9407,UJYNDB,DTHWMFLPGO,3172814896 Dell Way,,AVMUSTR,UT,16278,US,1,DTHWMFLPGO@dell.com,3172814896,1,6194625544827432,2012/04,user9407,password,56,60000,M
9408,LCVNGP,VCBANRHBRD,9526497254 Dell Way,,OMVHDSJ,MD,88942,US,1,VCBANRHBRD@dell.com,9526497254,1,2844385783188045,2010/10,user9408,password,84,100000,M
9409,TLCIGE,KHSBOUTRIF,3654377026 Dell Way,,NQJFZUC,WI,97229,US,1,KHSBOUTRIF@dell.com,3654377026,3,7641735394950957,2009/05,user9409,password,61,100000,M
9410,RHBWSI,OUXINORTCH,6581532233 Dell Way,,DHHXKFW,NY,67894,US,1,OUXINORTCH@dell.com,6581532233,5,9912508680485190,2009/11,user9410,password,75,100000,F
9411,VTVDHQ,BQDQIXSPBA,7843025257 Dell Way,,XZKDWBU,MN,96857,US,1,BQDQIXSPBA@dell.com,7843025257,4,8311741944868118,2010/07,user9411,password,87,40000,F
9412,UNPKOG,OEOMXENXCM,2250229765 Dell Way,,HFIJZUI,OR,53437,US,1,OEOMXENXCM@dell.com,2250229765,2,1371094731613993,2008/08,user9412,password,42,100000,F
9413,YITFWY,UJVZXSBKAG,1519929818 Dell Way,,SJGNSZA,TN,34933,US,1,UJVZXSBKAG@dell.com,1519929818,5,9404771010857076,2009/10,user9413,password,26,40000,F
9414,WOAUIK,QHHJIRJPKS,1419797767 Dell Way,,VYLVYGC,WY,27403,US,1,QHHJIRJPKS@dell.com,1419797767,2,1191887345165014,2008/09,user9414,password,29,20000,F
9415,EVPOLW,WUFNEVXXRV,8212005934 Dell Way,,IMUPPUU,NV,25314,US,1,WUFNEVXXRV@dell.com,8212005934,5,9176656547933818,2012/11,user9415,password,31,20000,M
9416,USDRPY,WCCSAZJVIV,5125977658 Dell Way,,PXLJRCO,MO,92365,US,1,WCCSAZJVIV@dell.com,5125977658,3,7792015249375255,2011/08,user9416,password,48,60000,F
9417,OCXMZA,ORAOAVXWLU,1921033930 Dell Way,,IVMLJZJ,TN,48287,US,1,ORAOAVXWLU@dell.com,1921033930,3,1279490512795746,2010/11,user9417,password,44,20000,F
9418,HOAHCR,HRSCOPOJYJ,3530152444 Dell Way,,WJTVSOG,SD,14419,US,1,HRSCOPOJYJ@dell.com,3530152444,2,9647100531961770,2011/05,user9418,password,89,100000,M
9419,ZEBRMT,KOIZDRYMOH,8430840620 Dell Way,,GJAVQVW,VA,25545,US,1,KOIZDRYMOH@dell.com,8430840620,3,6234641991090030,2012/06,user9419,password,56,80000,M
9420,PLCJVR,RVVJUIXBOH,7008416363 Dell Way,,CJXXGUC,AZ,39639,US,1,RVVJUIXBOH@dell.com,7008416363,5,8084817448165268,2009/08,user9420,password,49,80000,F
9421,ODYGVU,BEOJCQXJSH,2247851995 Dell Way,,GPNASPJ,LA,51537,US,1,BEOJCQXJSH@dell.com,2247851995,3,1995166092645377,2010/05,user9421,password,33,20000,M
9422,DJIYKN,MTPCRYUZEK,7052275124 Dell Way,,NECCNMO,NY,13902,US,1,MTPCRYUZEK@dell.com,7052275124,2,4675742790568620,2012/05,user9422,password,85,20000,M
9423,GZCTLW,IOOGJNKTAP,8227171173 Dell Way,,WDDJSUK,LA,14541,US,1,IOOGJNKTAP@dell.com,8227171173,2,4735001278575510,2011/04,user9423,password,27,100000,F
9424,GSSDBG,RHPFSJGHGJ,7316425967 Dell Way,,LPBGZLH,SC,72927,US,1,RHPFSJGHGJ@dell.com,7316425967,3,9887949314434082,2012/06,user9424,password,35,20000,F
9425,YFGFWN,VCGFIOLSZB,9260959852 Dell Way,,UFBGNVY,GA,42430,US,1,VCGFIOLSZB@dell.com,9260959852,1,8644097992684693,2008/02,user9425,password,21,20000,F
9426,HIEVDH,CJPQUIPVCV,9420547663 Dell Way,,XIISGNC,FL,59781,US,1,CJPQUIPVCV@dell.com,9420547663,2,6995915136765689,2012/06,user9426,password,89,40000,M
9427,EDYLFH,BVCJLYMGVU,3799900457 Dell Way,,ONBCQGQ,ND,62580,US,1,BVCJLYMGVU@dell.com,3799900457,3,1369078594725579,2009/11,user9427,password,78,60000,M
9428,TXEBZA,DILBUSWPHK,5827916459 Dell Way,,RJAXAPM,KS,21824,US,1,DILBUSWPHK@dell.com,5827916459,4,9726070259697736,2009/01,user9428,password,86,20000,M
9429,CEYDHH,OJCHFSOPJY,3857853463 Dell Way,,QHYFUHJ,IN,91514,US,1,OJCHFSOPJY@dell.com,3857853463,4,9879296051338316,2009/10,user9429,password,89,40000,M
9430,YMGFBP,IIVAXLJWBQ,9857617432 Dell Way,,UHLCQTZ,WA,46662,US,1,IIVAXLJWBQ@dell.com,9857617432,1,2811432205140590,2012/07,user9430,password,29,100000,F
9431,KCCAKL,VLJGUFILAP,3036778733 Dell Way,,WCFQCDA,CA,40909,US,1,VLJGUFILAP@dell.com,3036778733,1,9100765895564110,2009/12,user9431,password,86,100000,F
9432,BVMNRX,WYSCGECVBF,4962283724 Dell Way,,BRIFRKO,VT,51922,US,1,WYSCGECVBF@dell.com,4962283724,2,4692370763979852,2009/02,user9432,password,51,60000,M
9433,YYPVUN,OXUSZPTFRK,8259478708 Dell Way,,NWCYKZK,TN,36653,US,1,OXUSZPTFRK@dell.com,8259478708,2,4645059807226062,2009/08,user9433,password,43,40000,M
9434,YBKMPH,HHHWAMOLZK,2962195393 Dell Way,,NYUNIQV,CT,86624,US,1,HHHWAMOLZK@dell.com,2962195393,2,5568712683860213,2010/08,user9434,password,25,60000,M
9435,NAGUHN,BEOOSZOCNM,8996096988 Dell Way,,XAUNWXJ,AZ,38799,US,1,BEOOSZOCNM@dell.com,8996096988,4,9338882575742900,2012/02,user9435,password,60,60000,F
9436,VHLJJP,XXHXMKLYIL,9058931875 Dell Way,,SVHQFJZ,CO,10154,US,1,XXHXMKLYIL@dell.com,9058931875,1,2343567127361893,2010/08,user9436,password,40,40000,M
9437,TQGIOE,QMQBXOJJHF,2620088070 Dell Way,,RYKAXNA,SD,66051,US,1,QMQBXOJJHF@dell.com,2620088070,2,2966501571238041,2010/08,user9437,password,25,40000,F
9438,JOUOFG,EGDTQMBVDA,6540540603 Dell Way,,GEYUFTK,MA,12860,US,1,EGDTQMBVDA@dell.com,6540540603,5,6536974761635066,2011/02,user9438,password,79,20000,M
9439,QQWWUD,ZOUMQPQQWU,9452886248 Dell Way,,OQZHAJI,NM,30408,US,1,ZOUMQPQQWU@dell.com,9452886248,2,3867081323172897,2011/06,user9439,password,89,60000,F
9440,WHXZGL,UTBJJSGEGW,1440450848 Dell Way,,DNXNWOS,SC,92214,US,1,UTBJJSGEGW@dell.com,1440450848,3,4325919589959085,2008/12,user9440,password,51,100000,F
9441,IWNURH,WAQOHUUDYI,8904530769 Dell Way,,BLFPEZN,HI,61431,US,1,WAQOHUUDYI@dell.com,8904530769,2,5980690621770919,2009/02,user9441,password,76,80000,F
9442,IMRPIS,GXZASDZAEK,4135448778 Dell Way,,GUPFHUU,DE,13980,US,1,GXZASDZAEK@dell.com,4135448778,3,2564488949254155,2008/03,user9442,password,31,60000,M
9443,WBZOIW,NIPRHQVSWP,3751411067 Dell Way,,HBXCWBD,HI,59166,US,1,NIPRHQVSWP@dell.com,3751411067,2,7439599052537233,2010/11,user9443,password,44,40000,M
9444,IXFFKO,UCWLXPHNWJ,7649525787 Dell Way,,LZFMCLA,MD,82155,US,1,UCWLXPHNWJ@dell.com,7649525787,5,6847698600962759,2008/03,user9444,password,59,60000,F
9445,UROJMQ,GXOVEBSNMR,6590534657 Dell Way,,TZUEZFZ,OR,18095,US,1,GXOVEBSNMR@dell.com,6590534657,5,3919539518654347,2008/04,user9445,password,50,100000,M
9446,ZJKQQI,ELMGEATWTS,3343797959 Dell Way,,QXSVWLY,MS,35764,US,1,ELMGEATWTS@dell.com,3343797959,4,6051330074667931,2011/09,user9446,password,54,80000,F
9447,XIRFMD,STISMELEVJ,2841980420 Dell Way,,XRGJPTQ,UT,50694,US,1,STISMELEVJ@dell.com,2841980420,3,2304962658789009,2011/04,user9447,password,33,80000,M
9448,WVCAOV,IGIMSNICKZ,7137796190 Dell Way,,ITPCKMN,NJ,13569,US,1,IGIMSNICKZ@dell.com,7137796190,2,3883034943137318,2012/12,user9448,password,85,80000,M
9449,AUIWCP,EPHRYKCXSW,4078142041 Dell Way,,NUHZIXA,AL,29167,US,1,EPHRYKCXSW@dell.com,4078142041,5,2383498799055815,2009/09,user9449,password,86,40000,F
9450,GEPWIE,EADODAGZOB,5662999455 Dell Way,,GNKDOLJ,VA,40119,US,1,EADODAGZOB@dell.com,5662999455,1,1117742152884602,2010/06,user9450,password,52,80000,M
9451,BPZGTA,JHDKOCYQJM,8332664545 Dell Way,,BNBMXYU,MD,21121,US,1,JHDKOCYQJM@dell.com,8332664545,5,6338785591535271,2009/07,user9451,password,34,40000,F
9452,FPXFYF,IJULHKVULI,5577029430 Dell Way,,VXFUSQX,MT,54140,US,1,IJULHKVULI@dell.com,5577029430,5,1654401730280369,2011/03,user9452,password,35,100000,M
9453,DDSJMB,DXJNTDZBZX,5420708243 Dell Way,,HUPYSDK,GA,95955,US,1,DXJNTDZBZX@dell.com,5420708243,5,2136206256691366,2011/11,user9453,password,82,100000,F
9454,PFMRJK,AXDEWFDTNY,6136581204 Dell Way,,JLQMWVL,LA,78249,US,1,AXDEWFDTNY@dell.com,6136581204,1,6702374957501889,2010/12,user9454,password,65,20000,F
9455,DSOOTL,SXHYBBMZKX,8258962626 Dell Way,,PXUKIDE,VT,30711,US,1,SXHYBBMZKX@dell.com,8258962626,2,2722597568295896,2010/06,user9455,password,45,80000,F
9456,YEWJXU,QVVRHUCFKZ,6120620975 Dell Way,,AUIDZFJ,SC,62943,US,1,QVVRHUCFKZ@dell.com,6120620975,2,1122273397166281,2012/11,user9456,password,29,100000,F
9457,BFYVWU,QOCLRHVQHQ,8009111390 Dell Way,,YLQEVKT,MD,69129,US,1,QOCLRHVQHQ@dell.com,8009111390,2,5632104719989002,2012/03,user9457,password,58,100000,F
9458,MUIGLX,IWOQSEYJDK,6058466846 Dell Way,,ZIFKBQB,TX,97448,US,1,IWOQSEYJDK@dell.com,6058466846,4,2747368225362152,2008/10,user9458,password,65,60000,M
9459,ZWZWEW,KVPOTYSEYA,2576626456 Dell Way,,KICAJYZ,WA,75042,US,1,KVPOTYSEYA@dell.com,2576626456,1,5385643301997334,2012/08,user9459,password,21,80000,F
